idade,salario_anual,num_contas,num_cartoes,juros_emprestimo,num_emprestimos,dias_atraso,num_pagamentos_atrasados,divida_total,investimento_mensal,score_credito
40.0,20540.49,0.0,4.0,8.0,1.0,4.0,3.0,1118.37,1.818.591.757.985.360,Alto
40.0,20540.49,0.0,4.0,8.0,1.0,5.0,3.0,1118.37,1.818.591.757.985.360,Regular
40.0,20540.49,0.0,4.0,8.0,1.0,3.0,3.0,1118.37,1.818.591.757.985.360,Regular
40.0,20540.49,0.0,4.0,8.0,1.0,3.0,3.0,1118.37,1.818.591.757.985.360,Regular
40.0,20540.49,0.0,4.0,8.0,1.0,3.0,6.0,1118.37,1.818.591.757.985.360,Regular
41.0,20540.49,0.0,4.0,8.0,1.0,3.0,3.0,1118.37,1.818.591.757.985.360,Regular
51.0,38175.39,1.0,2.0,7.0,3.0,0.0,8.0,315.36,6.803.590.697.695.010,Alto
51.0,38175.39,1.0,2.0,7.0,3.0,1.0,8.0,315.36,6.803.590.697.695.010,Alto
51.0,38175.39,1.0,2.0,7.0,3.0,1.0,8.0,315.36,6.803.590.697.695.010,Alto
51.0,38175.39,1.0,2.0,7.0,3.0,1.0,8.0,315.36,6.803.590.697.695.010,Alto
52.0,38175.39,1.0,2.0,7.0,3.0,1.0,8.0,315.36,6.803.590.697.695.010,Alto
52.0,38175.39,1.0,2.0,7.0,3.0,1.0,7.0,315.36,6.803.590.697.695.010,Alto
52.0,38175.39,1.0,2.0,7.0,3.0,5.0,8.0,315.36,6.803.590.697.695.010,Alto
52.0,38175.39,1.0,2.0,7.0,3.0,1.0,8.0,315.36,6.803.590.697.695.010,Regular
22.0,116594.91,5.0,6.0,10.0,2.0,10.0,4.0,1124.02,929.919.255.083.074,Baixo
22.0,116594.91,5.0,6.0,10.0,2.0,10.0,1.0,1124.02,929.919.255.083.074,Baixo
22.0,116594.91,5.0,6.0,10.0,2.0,10.0,1.0,1124.02,929.919.255.083.074,Baixo
22.0,116594.91,5.0,6.0,10.0,2.0,10.0,4.0,1124.02,929.919.255.083.074,Regular
22.0,116594.91,5.0,6.0,10.0,2.0,11.0,4.0,1124.02,929.919.255.083.074,Baixo
22.0,116594.91,5.0,6.0,10.0,2.0,10.0,4.0,1124.02,929.919.255.083.074,Baixo
22.0,116594.91,5.0,6.0,10.0,2.0,10.0,7.0,1124.02,929.919.255.083.074,Regular
22.0,116594.91,5.0,6.0,10.0,2.0,10.0,3.0,1124.02,929.919.255.083.074,Regular
48.0,24894.05,8.0,3.0,8.0,0.0,22.0,10.0,86.43,324.288.783.143.106,Regular
48.0,24894.05,8.0,3.0,8.0,0.0,21.0,13.0,86.43,324.288.783.143.106,Regular
48.0,24894.05,8.0,3.0,8.0,0.0,21.0,10.0,86.43,324.288.783.143.106,Regular
48.0,24894.05,8.0,3.0,8.0,0.0,21.0,10.0,86.43,324.288.783.143.106,Regular
48.0,24894.05,8.0,3.0,8.0,0.0,21.0,12.0,86.43,324.288.783.143.106,Regular
48.0,24894.05,8.0,3.0,8.0,0.0,21.0,11.0,86.43,324.288.783.143.106,Regular
48.0,24894.05,8.0,3.0,8.0,0.0,21.0,10.0,86.43,324.288.783.143.106,Regular
49.0,24894.05,8.0,3.0,8.0,0.0,23.0,10.0,86.43,324.288.783.143.106,Regular
38.0,39399.9,6.0,6.0,17.0,2.0,27.0,19.0,2206.86,31.288.338.789.961.300,Baixo
38.0,39399.9,6.0,6.0,17.0,2.0,27.0,17.0,2206.86,31.288.338.789.961.300,Baixo
38.0,39399.9,6.0,6.0,17.0,2.0,26.0,18.0,2206.86,31.288.338.789.961.300,Baixo
38.0,39399.9,6.0,6.0,17.0,2.0,25.0,18.0,2206.86,31.288.338.789.961.300,Baixo
38.0,39399.9,6.0,6.0,17.0,2.0,27.0,18.0,2206.86,31.288.338.789.961.300,Baixo
38.0,39399.9,6.0,6.0,17.0,2.0,26.0,18.0,2206.86,31.288.338.789.961.300,Baixo
38.0,39399.9,6.0,6.0,17.0,2.0,27.0,18.0,2206.86,31.288.338.789.961.300,Baixo
39.0,39399.9,6.0,6.0,17.0,2.0,27.0,18.0,2206.86,31.288.338.789.961.300,Baixo
24.0,142113.96,6.0,4.0,17.0,3.0,16.0,12.0,1037.68,10.415.742.676.324.200,Regular
24.0,142113.96,6.0,4.0,17.0,3.0,22.0,14.0,1037.68,10.415.742.676.324.200,Regular
24.0,142113.96,6.0,4.0,17.0,3.0,21.0,12.0,1037.68,10.415.742.676.324.200,Regular
25.0,142113.96,6.0,4.0,17.0,3.0,21.0,13.0,1037.68,10.415.742.676.324.200,Regular
25.0,142113.96,6.0,4.0,17.0,3.0,21.0,12.0,1037.68,10.415.742.676.324.200,Regular
25.0,142113.96,6.0,4.0,17.0,3.0,21.0,12.0,1037.68,10.415.742.676.324.200,Regular
25.0,142113.96,6.0,4.0,17.0,3.0,21.0,12.0,1037.68,10.415.742.676.324.200,Regular
25.0,142113.96,6.0,4.0,17.0,3.0,18.0,12.0,1037.68,10.415.742.676.324.200,Regular
47.0,65299.38,4.0,5.0,8.0,2.0,10.0,0.0,1177.38,6.108.345.476.769.360,Regular
47.0,65299.38,4.0,5.0,8.0,2.0,10.0,0.0,1177.38,6.108.345.476.769.360,Baixo
47.0,65299.38,4.0,5.0,8.0,2.0,5.0,3.0,1177.38,6.108.345.476.769.360,Baixo
47.0,65299.38,4.0,5.0,8.0,2.0,5.0,0.0,1177.38,6.108.345.476.769.360,Baixo
47.0,65299.38,4.0,5.0,8.0,2.0,7.0,0.0,1177.38,6.108.345.476.769.360,Baixo
48.0,65299.38,4.0,5.0,8.0,2.0,10.0,0.0,1177.38,6.108.345.476.769.360,Regular
48.0,65299.38,4.0,5.0,8.0,2.0,10.0,0.0,1177.38,6.108.345.476.769.360,Baixo
48.0,65299.38,4.0,5.0,8.0,2.0,10.0,0.0,1177.38,6.108.345.476.769.360,Baixo
52.0,33200.52,6.0,4.0,20.0,2.0,25.0,18.0,1290.73,3.582.153.515.743.490,Regular
52.0,33200.52,6.0,4.0,20.0,2.0,25.0,15.0,1290.73,3.582.153.515.743.490,Regular
52.0,33200.52,6.0,4.0,20.0,2.0,25.0,16.0,1290.73,3.582.153.515.743.490,Regular
52.0,33200.52,6.0,4.0,20.0,2.0,25.0,15.0,1290.73,3.582.153.515.743.490,Regular
52.0,33200.52,6.0,4.0,20.0,2.0,25.0,18.0,1290.73,3.582.153.515.743.490,Regular
52.0,33200.52,6.0,4.0,20.0,2.0,25.0,18.0,1290.73,3.582.153.515.743.490,Regular
52.0,33200.52,6.0,4.0,20.0,2.0,25.0,16.0,1290.73,3.582.153.515.743.490,Regular
52.0,33200.52,6.0,4.0,20.0,2.0,25.0,18.0,1290.73,3.582.153.515.743.490,Regular
40.0,82289.36,8.0,8.0,22.0,5.0,29.0,17.0,4736.25,7.073.314.889.582.460,Regular
40.0,82289.36,8.0,8.0,22.0,5.0,29.0,16.0,4736.25,7.073.314.889.582.460,Regular
40.0,82289.36,8.0,8.0,22.0,5.0,29.0,16.0,4736.25,7.073.314.889.582.460,Baixo
40.0,82289.36,8.0,8.0,22.0,5.0,29.0,17.0,4736.25,7.073.314.889.582.460,Regular
41.0,82289.36,8.0,8.0,22.0,5.0,25.0,18.0,4736.25,7.073.314.889.582.460,Baixo
41.0,82289.36,8.0,8.0,22.0,5.0,24.0,16.0,4736.25,7.073.314.889.582.460,Baixo
41.0,82289.36,8.0,8.0,22.0,5.0,29.0,16.0,4736.25,7.073.314.889.582.460,Baixo
41.0,82289.36,8.0,8.0,22.0,5.0,29.0,16.0,4736.25,7.073.314.889.582.460,Baixo
39.0,7.792.475,6.0,7.0,16.0,7.0,16.0,18.0,2041.74,13.913.402.743.328.500,Baixo
39.0,7.792.475,6.0,7.0,16.0,7.0,16.0,18.0,2041.74,13.913.402.743.328.500,Baixo
39.0,7.792.475,6.0,7.0,16.0,7.0,19.0,15.0,2041.74,13.913.402.743.328.500,Baixo
39.0,7.792.475,6.0,7.0,16.0,7.0,16.0,18.0,2041.74,13.913.402.743.328.500,Baixo
39.0,7.792.475,6.0,7.0,16.0,7.0,16.0,18.0,2041.74,13.913.402.743.328.500,Baixo
39.0,7.792.475,6.0,7.0,16.0,7.0,16.0,18.0,2041.74,13.913.402.743.328.500,Regular
39.0,7.792.475,6.0,7.0,16.0,7.0,19.0,18.0,2041.74,13.913.402.743.328.500,Regular
39.0,7.792.475,6.0,7.0,16.0,7.0,16.0,18.0,2041.74,13.913.402.743.328.500,Baixo
36.0,65778.22,5.0,3.0,11.0,4.0,26.0,15.0,705.44,9.012.282.122.326.970,Regular
36.0,65778.22,5.0,3.0,11.0,4.0,29.0,15.0,705.44,9.012.282.122.326.970,Regular
36.0,65778.22,5.0,3.0,11.0,4.0,26.0,15.0,705.44,9.012.282.122.326.970,Regular
36.0,65778.22,5.0,3.0,11.0,4.0,23.0,17.0,705.44,9.012.282.122.326.970,Regular
36.0,65778.22,5.0,3.0,11.0,4.0,31.0,16.0,705.44,9.012.282.122.326.970,Regular
36.0,65778.22,5.0,3.0,11.0,4.0,22.0,15.0,705.44,9.012.282.122.326.970,Regular
36.0,65778.22,5.0,3.0,11.0,4.0,26.0,15.0,705.44,9.012.282.122.326.970,Regular
37.0,65778.22,5.0,3.0,11.0,4.0,26.0,18.0,705.44,9.012.282.122.326.970,Regular
44.0,12016.0,6.0,3.0,14.0,3.0,31.0,10.0,583.27,1.357.980.160.228.220,Regular
44.0,12016.0,6.0,3.0,14.0,3.0,27.0,7.0,583.27,1.357.980.160.228.220,Regular
44.0,12016.0,6.0,3.0,14.0,3.0,29.0,10.0,583.27,1.357.980.160.228.220,Regular
44.0,12016.0,6.0,3.0,14.0,3.0,27.0,10.0,583.27,1.357.980.160.228.220,Regular
44.0,12016.0,6.0,3.0,14.0,3.0,27.0,10.0,583.27,1.357.980.160.228.220,Regular
44.0,12016.0,6.0,3.0,14.0,3.0,27.0,10.0,583.27,1.357.980.160.228.220,Regular
44.0,12016.0,6.0,3.0,14.0,3.0,27.0,10.0,583.27,1.357.980.160.228.220,Regular
44.0,12016.0,6.0,3.0,14.0,3.0,30.0,10.0,583.27,1.357.980.160.228.220,Regular
50.0,19180.87,8.0,4.0,18.0,4.0,7.0,17.0,1127.57,15.629.489.005.185.100,Regular
50.0,19180.87,8.0,4.0,18.0,4.0,4.0,17.0,1127.57,15.629.489.005.185.100,Regular
50.0,19180.87,8.0,4.0,18.0,4.0,5.0,18.0,1127.57,15.629.489.005.185.100,Regular
50.0,19180.87,8.0,4.0,18.0,4.0,5.0,17.0,1127.57,15.629.489.005.185.100,Regular
50.0,19180.87,8.0,4.0,18.0,4.0,9.0,16.0,1127.57,15.629.489.005.185.100,Regular
50.0,19180.87,8.0,4.0,18.0,4.0,5.0,17.0,1127.57,15.629.489.005.185.100,Regular
50.0,19180.87,8.0,4.0,18.0,4.0,5.0,17.0,1127.57,15.629.489.005.185.100,Regular
50.0,19180.87,8.0,4.0,18.0,4.0,5.0,17.0,1127.57,15.629.489.005.185.100,Regular
30.0,60552.76,3.0,7.0,12.0,3.0,30.0,11.0,463.07,5.905.449.611.223.810,Baixo
30.0,60552.76,3.0,7.0,12.0,3.0,30.0,11.0,463.07,5.905.449.611.223.810,Baixo
30.0,60552.76,3.0,7.0,12.0,3.0,26.0,11.0,463.07,5.905.449.611.223.810,Baixo
30.0,60552.76,3.0,7.0,12.0,3.0,33.0,11.0,463.07,5.905.449.611.223.810,Baixo
31.0,60552.76,3.0,7.0,12.0,3.0,25.0,11.0,463.07,5.905.449.611.223.810,Regular
31.0,60552.76,3.0,7.0,12.0,3.0,34.0,14.0,463.07,5.905.449.611.223.810,Regular
31.0,60552.76,3.0,7.0,12.0,3.0,27.0,11.0,463.07,5.905.449.611.223.810,Baixo
31.0,60552.76,3.0,7.0,12.0,3.0,35.0,11.0,463.07,5.905.449.611.223.810,Baixo
40.0,44386.47,10.0,6.0,26.0,9.0,31.0,25.0,1275.46,5.062.028.684.688.150,Baixo
40.0,44386.47,10.0,6.0,26.0,9.0,34.0,24.0,1275.46,5.062.028.684.688.150,Baixo
40.0,44386.47,10.0,6.0,26.0,9.0,34.0,25.0,1275.46,5.062.028.684.688.150,Regular
40.0,44386.47,10.0,6.0,26.0,9.0,34.0,23.0,1275.46,5.062.028.684.688.150,Baixo
40.0,44386.47,10.0,6.0,26.0,9.0,34.0,25.0,1275.46,5.062.028.684.688.150,Baixo
40.0,44386.47,10.0,6.0,26.0,9.0,34.0,25.0,1275.46,5.062.028.684.688.150,Baixo
40.0,44386.47,10.0,6.0,26.0,9.0,29.0,25.0,1275.46,5.062.028.684.688.150,Regular
40.0,44386.47,10.0,6.0,26.0,9.0,38.0,25.0,1275.46,5.062.028.684.688.150,Regular
40.0,9141.63,9.0,6.0,33.0,5.0,59.0,17.0,2506.45,2.720.533.543.873.200,Baixo
40.0,9141.63,9.0,6.0,33.0,5.0,61.0,17.0,2506.45,2.720.533.543.873.200,Baixo
40.0,9141.63,9.0,6.0,33.0,5.0,59.0,17.0,2506.45,2.720.533.543.873.200,Baixo
40.0,9141.63,9.0,6.0,33.0,5.0,57.0,15.0,2506.45,2.720.533.543.873.200,Regular
40.0,9141.63,9.0,6.0,33.0,5.0,59.0,14.0,2506.45,2.720.533.543.873.200,Baixo
40.0,9141.63,9.0,6.0,33.0,5.0,59.0,17.0,2506.45,2.720.533.543.873.200,Baixo
40.0,9141.63,9.0,6.0,33.0,5.0,59.0,17.0,2506.45,2.720.533.543.873.200,Baixo
40.0,9141.63,9.0,6.0,33.0,5.0,59.0,19.0,2506.45,2.720.533.543.873.200,Baixo
35.0,11245.11,3.0,6.0,11.0,0.0,12.0,13.0,169.86,2.609.490.436.107.710,Regular
35.0,11245.11,3.0,6.0,11.0,0.0,12.0,13.0,169.86,2.609.490.436.107.710,Regular
35.0,11245.11,3.0,6.0,11.0,0.0,12.0,10.0,169.86,2.609.490.436.107.710,Regular
35.0,11245.11,3.0,6.0,11.0,0.0,12.0,13.0,169.86,2.609.490.436.107.710,Regular
36.0,11245.11,3.0,6.0,11.0,0.0,12.0,14.0,169.86,2.609.490.436.107.710,Regular
36.0,11245.11,3.0,6.0,11.0,0.0,10.0,13.0,169.86,2.609.490.436.107.710,Regular
36.0,11245.11,3.0,6.0,11.0,0.0,12.0,13.0,169.86,2.609.490.436.107.710,Regular
36.0,11245.11,3.0,6.0,11.0,0.0,12.0,13.0,169.86,2.609.490.436.107.710,Regular
39.0,98197.74,5.0,6.0,6.0,3.0,30.0,7.0,627.5,5.502.443.480.220.350,Regular
39.0,98197.74,5.0,6.0,6.0,3.0,30.0,8.0,627.5,5.502.443.480.220.350,Regular
39.0,98197.74,5.0,6.0,6.0,3.0,30.0,7.0,627.5,5.502.443.480.220.350,Regular
39.0,98197.74,5.0,6.0,6.0,3.0,34.0,8.0,627.5,5.502.443.480.220.350,Regular
39.0,98197.74,5.0,6.0,6.0,3.0,29.0,8.0,627.5,5.502.443.480.220.350,Regular
40.0,98197.74,5.0,6.0,6.0,3.0,34.0,11.0,627.5,5.502.443.480.220.350,Regular
40.0,98197.74,5.0,6.0,6.0,3.0,30.0,8.0,627.5,5.502.443.480.220.350,Regular
40.0,98197.74,5.0,6.0,6.0,3.0,30.0,8.0,627.5,5.502.443.480.220.350,Regular
21.0,30197.28,5.0,7.0,14.0,4.0,20.0,11.0,811.08,32.026.894.853.945.300,Regular
21.0,30197.28,5.0,7.0,14.0,4.0,17.0,13.0,811.08,32.026.894.853.945.300,Regular
21.0,30197.28,5.0,7.0,14.0,4.0,20.0,13.0,811.08,32.026.894.853.945.300,Regular
21.0,30197.28,5.0,7.0,14.0,4.0,20.0,13.0,811.08,32.026.894.853.945.300,Regular
21.0,30197.28,5.0,7.0,14.0,4.0,20.0,16.0,811.08,32.026.894.853.945.300,Regular
21.0,30197.28,5.0,7.0,14.0,4.0,20.0,10.0,811.08,32.026.894.853.945.300,Regular
21.0,30197.28,5.0,7.0,14.0,4.0,20.0,13.0,811.08,32.026.894.853.945.300,Regular
21.0,30197.28,5.0,7.0,14.0,4.0,20.0,13.0,811.08,32.026.894.853.945.300,Regular
18.0,31633.54,1.0,5.0,8.0,3.0,8.0,8.0,846.45,60.201.776.493.238.700,Baixo
18.0,31633.54,1.0,5.0,8.0,3.0,8.0,8.0,846.45,60.201.776.493.238.700,Baixo
18.0,31633.54,1.0,5.0,8.0,3.0,8.0,5.0,846.45,60.201.776.493.238.700,Regular
18.0,31633.54,1.0,5.0,8.0,3.0,8.0,7.0,846.45,60.201.776.493.238.700,Regular
18.0,31633.54,1.0,5.0,8.0,3.0,3.0,7.0,846.45,60.201.776.493.238.700,Baixo
18.0,31633.54,1.0,5.0,8.0,3.0,8.0,5.0,846.45,60.201.776.493.238.700,Baixo
18.0,31633.54,1.0,5.0,8.0,3.0,6.0,6.0,846.45,60.201.776.493.238.700,Baixo
18.0,31633.54,1.0,5.0,8.0,3.0,8.0,7.0,846.45,60.201.776.493.238.700,Baixo
31.0,11.817.263.999.999.900,0.0,2.0,3.0,4.0,10.0,8.0,701.27,753.854.232.269.606,Alto
31.0,11.817.263.999.999.900,0.0,2.0,3.0,4.0,10.0,5.0,701.27,753.854.232.269.606,Alto
31.0,11.817.263.999.999.900,0.0,2.0,3.0,4.0,9.0,8.0,701.27,753.854.232.269.606,Alto
31.0,11.817.263.999.999.900,0.0,2.0,3.0,4.0,10.0,8.0,701.27,753.854.232.269.606,Alto
31.0,11.817.263.999.999.900,0.0,2.0,3.0,4.0,10.0,8.0,701.27,753.854.232.269.606,Alto
32.0,11.817.263.999.999.900,0.0,2.0,3.0,4.0,5.0,8.0,701.27,753.854.232.269.606,Alto
32.0,11.817.263.999.999.900,0.0,2.0,3.0,4.0,10.0,8.0,701.27,753.854.232.269.606,Regular
32.0,11.817.263.999.999.900,0.0,2.0,3.0,4.0,10.0,8.0,701.27,753.854.232.269.606,Alto
34.0,19623.18,9.0,8.0,26.0,2.0,17.0,14.0,1369.54,1.908.460.556.272.890,Baixo
34.0,19623.18,9.0,8.0,26.0,2.0,13.0,14.0,1369.54,1.908.460.556.272.890,Baixo
34.0,19623.18,9.0,8.0,26.0,2.0,17.0,14.0,1369.54,1.908.460.556.272.890,Baixo
35.0,19623.18,9.0,8.0,26.0,2.0,19.0,14.0,1369.54,1.908.460.556.272.890,Regular
35.0,19623.18,9.0,8.0,26.0,2.0,18.0,14.0,1369.54,1.908.460.556.272.890,Regular
35.0,19623.18,9.0,8.0,26.0,2.0,22.0,14.0,1369.54,1.908.460.556.272.890,Regular
35.0,19623.18,9.0,8.0,26.0,2.0,22.0,14.0,1369.54,1.908.460.556.272.890,Baixo
35.0,19623.18,9.0,8.0,26.0,2.0,17.0,11.0,1369.54,1.908.460.556.272.890,Baixo
32.0,63197.26,6.0,3.0,13.0,3.0,15.0,15.0,1435.94,889.194.327.067.218,Regular
32.0,63197.26,6.0,3.0,13.0,3.0,10.0,15.0,1435.94,889.194.327.067.218,Regular
32.0,63197.26,6.0,3.0,13.0,3.0,15.0,15.0,1435.94,889.194.327.067.218,Regular
32.0,63197.26,6.0,3.0,13.0,3.0,15.0,15.0,1435.94,889.194.327.067.218,Regular
32.0,63197.26,6.0,3.0,13.0,3.0,15.0,15.0,1435.94,889.194.327.067.218,Regular
32.0,63197.26,6.0,3.0,13.0,3.0,15.0,15.0,1435.94,889.194.327.067.218,Regular
32.0,63197.26,6.0,3.0,13.0,3.0,15.0,16.0,1435.94,889.194.327.067.218,Regular
32.0,63197.26,6.0,3.0,13.0,3.0,16.0,12.0,1435.94,889.194.327.067.218,Regular
35.0,10.007.815,4.0,4.0,8.0,7.0,7.0,8.0,2195.63,23.094.809.887.411.500,Regular
36.0,10.007.815,4.0,4.0,8.0,7.0,12.0,6.0,2195.63,23.094.809.887.411.500,Regular
35.0,10.007.815,4.0,4.0,8.0,7.0,11.0,8.0,2195.63,23.094.809.887.411.500,Regular
35.0,10.007.815,4.0,4.0,8.0,7.0,7.0,8.0,2195.63,23.094.809.887.411.500,Regular
35.0,10.007.815,4.0,4.0,8.0,7.0,8.0,8.0,2195.63,23.094.809.887.411.500,Regular
35.0,10.007.815,4.0,4.0,8.0,7.0,7.0,11.0,2195.63,23.094.809.887.411.500,Regular
36.0,10.007.815,4.0,4.0,8.0,7.0,4.0,8.0,2195.63,23.094.809.887.411.500,Regular
